,SERIALNO,RELATE,OC,RC,SEX,SSPA,AGE,QTRBIR,HISPAN,RACEDET,GQTYP
6378,0003056,01,0,0,2,0,26,2,01,02,0
6379,0003056,03,1,1,1,0,11,0,01,02,0
6380,0003056,03,1,1,2,0,3,2,01,02,0
6381,0003056,03,1,1,2,0,2,3,01,02,0
6382,0003057,01,0,0,2,0,52,1,01,02,0
6383,0003057,03,0,0,2,0,19,1,01,02,0
6384,0003057,03,1,1,2,0,12,3,01,02,0
6385,0003058,01,0,0,1,0,40,0,01,02,0
6386,0003061,01,0,0,2,0,31,2,01,02,0
6387,0003061,02,0,0,1,0,33,2,01,02,0
6388,0003061,03,1,1,1,0,13,1,01,02,0
6389,0003061,03,1,1,1,0,11,3,01,02,0
6390,0003061,03,1,1,2,0,5,3,01,02,0
6391,0003061,11,0,0,2,0,21,2,01,02,0
6392,0003062,01,0,0,1,0,40,0,01,01,0
6393,0003063,01,0,0,1,0,80,2,01,01,0
6394,0003063,02,0,0,2,0,80,3,01,01,0
6395,0003065,01,0,0,1,0,55,2,01,01,0
6396,0003065,02,0,0,2,0,53,3,01,01,0
6397,0003066,01,0,0,2,0,86,0,01,51,0
6398,0003067,01,0,0,1,0,54,1,04,01,0
6399,0003067,02,0,0,2,0,50,1,01,01,0
6400,0003067,03,1,1,1,0,17,0,04,01,0
6401,0003067,03,1,1,2,0,16,0,04,01,0
6402,0003068,01,0,0,1,0,53,2,01,02,0
6403,0003069,01,0,0,2,0,69,1,01,02,0
6404,0003069,03,0,0,2,0,50,1,01,02,0
6405,0003069,03,0,0,1,0,44,0,01,02,0
6406,0003070,01,0,0,1,0,54,1,01,01,0
6407,0003070,02,0,0,2,0,53,3,01,01,0
6408,0003070,03,0,0,1,0,25,2,01,01,0
6409,0003070,03,0,0,2,0,24,0,02,01,0
6410,0003070,03,0,0,2,0,21,3,01,01,0
6411,0003070,03,0,0,2,0,19,3,01,01,0
6412,0003072,16,0,0,2,0,63,2,01,01,1
6413,0003073,01,0,0,1,0,86,0,01,01,0
6414,0003074,01,0,0,2,0,89,3,01,01,0
6415,0003076,01,0,0,1,0,33,3,01,01,0
6416,0003076,14,0,0,1,0,36,1,01,01,0
6417,0003077,01,0,0,1,0,42,3,01,02,0
6418,0003077,02,0,0,2,0,36,0,01,02,0
6419,0003078,01,0,0,1,0,87,1,01,01,0
6420,0003078,02,0,0,2,0,86,1,01,01,0
6421,0003078,03,0,0,1,0,56,3,01,01,0
6422,0003079,01,0,0,1,0,35,3,01,01,0
6423,0003080,01,0,0,1,0,50,0,01,01,0
6424,0003081,01,0,0,2,0,58,1,01,02,0
6425,0003081,03,0,0,1,0,40,0,01,02,0
6426,0003081,13,0,0,1,0,62,0,01,02,0
6427,0003082,01,0,0,1,0,67,2,01,02,0
6428,0003082,02,0,0,2,0,57,3,01,02,0
6429,0003083,01,0,0,2,0,50,2,01,02,0
6430,0003084,16,0,0,1,0,34,1,01,02,1
6431,0003085,16,0,0,1,0,50,3,01,01,1
6432,0003086,01,0,0,1,0,36,1,01,01,0
6433,0003086,02,0,0,2,0,31,1,01,01,0
6434,0003087,01,0,0,2,0,54,3,01,01,0
6435,0003088,01,0,0,1,0,24,3,02,01,0
6436,0003088,02,0,0,2,0,22,3,02,01,0
6437,0003088,11,0,0,1,0,19,3,02,01,0
6438,0003088,11,0,0,2,0,18,1,02,01,0
6439,0003089,01,0,0,1,0,58,0,01,01,0
6440,0003089,02,0,0,2,0,55,2,01,01,0
6441,0003090,01,0,0,2,0,28,2,01,02,0
6442,0003090,02,0,0,1,0,41,3,01,02,0
6443,0003090,03,1,1,1,0,9,0,01,02,0
6444,0003090,03,1,1,1,0,3,0,01,02,0
6445,0003091,01,0,0,1,0,31,0,02,01,0
6446,0003091,02,0,0,2,0,30,0,02,01,0
6447,0003091,03,1,1,2,0,10,0,02,01,0
6448,0003091,03,1,1,1,0,8,0,02,01,0
6449,0003091,03,1,1,2,0,0,2,02,01,0
6450,0003092,01,0,0,1,0,63,0,01,01,0
6451,0003093,01,0,0,1,0,43,3,01,01,0
6452,0003093,02,0,0,2,0,43,2,01,01,0
6453,0003094,01,0,0,2,0,78,1,01,02,0
6454,0003094,03,0,0,2,0,29,1,01,02,0
6455,0003095,01,0,0,2,0,57,2,01,02,0
6456,0003096,01,0,0,2,0,53,0,01,01,0
6457,0003097,01,0,0,2,0,71,0,01,02,0
6458,0003098,01,0,0,1,0,40,3,01,02,0
6459,0003098,02,0,0,2,0,48,1,01,02,0
6460,0003098,04,1,1,2,0,15,1,01,02,0
6461,0003099,01,0,0,2,0,36,3,03,01,0
6462,0003099,03,0,0,2,0,18,0,03,01,0
6463,0003099,03,1,1,2,0,16,0,03,01,0
6464,0003099,03,1,1,1,0,14,1,03,01,0
6465,0003099,03,1,1,1,0,9,0,03,01,0
6466,0003099,14,0,0,1,0,26,3,03,01,0
6467,0003100,01,0,0,2,0,82,2,01,01,0
6468,0003101,01,0,0,2,0,61,3,01,01,0
6469,0003103,01,0,0,2,0,32,2,01,02,0
6470,0003103,03,1,1,2,0,12,1,01,02,0
6471,0003103,03,1,1,2,0,10,2,01,02,0
6472,0003104,01,0,0,2,0,48,1,01,01,0
6473,0003104,02,0,0,1,0,55,2,01,01,0
6474,0003105,01,0,0,1,0,67,1,01,02,0
6475,0003106,01,0,0,2,0,33,3,01,01,0
6476,0003107,01,0,0,2,0,43,3,01,02,0
6477,0003107,03,1,1,2,0,8,2,01,02,0
6478,0003108,01,0,0,2,0,31,2,01,01,0
6479,0003108,02,0,0,1,0,38,1,01,01,0
6480,0003108,03,1,1,1,0,12,0,01,01,0
6481,0003108,03,1,1,2,0,8,3,01,01,0
6482,0003109,01,0,0,2,0,72,3,01,01,0
6483,0003110,01,0,0,2,0,42,0,01,02,0
6484,0003110,03,0,0,2,0,20,2,01,02,0
6485,0003110,03,1,1,2,0,15,2,01,02,0
6486,0003110,04,1,1,2,0,13,2,01,02,0
6487,0003111,01,0,0,1,0,46,0,01,01,0
6488,0003112,01,0,0,2,0,57,3,01,02,0
6489,0003112,03,0,0,2,0,24,3,01,02,0
6490,0003112,08,0,1,1,0,4,0,01,02,0
6491,0003113,01,0,0,2,0,24,0,01,01,0
6492,0003115,01,0,0,2,0,32,2,01,01,0
6493,0003117,01,0,0,2,0,63,3,01,01,0
6494,0003118,16,0,0,1,0,25,0,01,01,1
6495,0003119,01,0,0,2,0,47,2,01,02,0
6496,0003120,01,0,0,2,0,80,3,01,02,0
6497,0003121,01,0,0,2,0,42,0,01,45,0
6498,0003121,02,0,0,1,0,47,1,01,01,0
6499,0003121,03,1,1,2,0,5,0,01,74,0
6500,0003121,03,1,1,1,0,1,1,01,74,0
6501,0003122,01,0,0,2,0,29,2,01,01,0
6502,0003122,02,0,0,1,0,30,0,01,01,0
6503,0003123,01,0,0,1,0,58,0,01,01,0
6504,0003124,01,0,0,1,0,64,0,01,02,0
6505,0003125,01,0,0,2,0,52,2,01,02,0
6506,0003126,01,0,0,1,0,71,0,01,01,0
6507,0003126,03,0,0,1,0,37,3,01,01,0
6508,0003127,01,0,0,1,0,39,1,02,73,0
6509,0003127,02,0,0,2,0,38,3,02,73,0
6510,0003127,03,1,1,1,0,17,1,02,73,0
6511,0003127,03,1,1,2,0,15,0,02,73,0
6512,0003129,01,0,0,2,0,32,0,01,02,0
6513,0003129,02,0,0,1,0,32,0,01,02,0
6514,0003129,03,1,1,2,0,13,0,01,02,0
6515,0003129,03,1,1,1,0,10,0,01,02,0
6516,0003129,03,1,1,2,0,5,3,01,02,0
6517,0003129,11,0,0,2,0,81,0,01,02,0
6518,0003130,01,0,0,2,0,58,1,01,02,0
6519,0003130,12,0,0,2,0,46,0,01,01,0
6520,0003130,14,0,0,1,0,55,1,01,02,0
6521,0003131,01,0,0,2,0,64,3,01,02,0
6522,0003131,03,0,0,2,0,43,3,01,02,0
6523,0003131,08,0,0,1,0,21,2,01,02,0
6524,0003132,01,0,0,1,0,35,2,01,02,0
6525,0003133,01,0,0,2,0,46,1,01,02,0
6526,0003134,01,0,0,1,0,71,1,01,02,0
6527,0003134,02,0,0,2,0,70,1,01,02,0
6528,0003136,01,0,0,2,0,27,0,01,02,0
6529,0003136,14,0,0,2,0,32,1,01,02,0
6530,0003137,01,0,0,1,0,72,1,01,01,0
6531,0003138,01,0,0,2,0,40,2,01,02,0
6532,0003138,03,0,0,1,0,18,0,01,02,0
6533,0003139,01,0,0,1,0,53,3,01,01,0
6534,0003139,02,0,0,2,0,51,1,01,01,0
6535,0003140,01,0,0,1,0,28,1,01,01,0
6536,0003140,02,0,0,2,0,29,0,01,01,0
6537,0003141,01,0,0,2,0,56,0,01,01,0
6538,0003142,01,0,0,2,0,43,1,01,02,0
6539,0003143,01,0,0,2,0,38,2,01,01,0
6540,0003144,01,0,0,1,0,40,0,02,73,0
6541,0003144,02,0,0,2,0,35,2,02,73,0
6542,0003144,03,1,1,1,0,17,1,02,73,0
6543,0003144,03,1,1,1,0,13,3,02,73,0
6544,0003144,03,1,1,1,0,7,1,02,73,0
6545,0003144,03,1,1,2,0,2,2,02,73,0
6546,0003145,01,0,0,2,0,78,3,01,01,0
6547,0003146,01,0,0,1,0,48,0,01,01,0
6548,0003146,06,0,0,1,0,46,0,01,01,0
6549,0003147,01,0,0,1,0,71,1,01,02,0
6550,0003149,01,0,0,1,0,29,1,01,01,0
6551,0003149,02,0,0,2,0,27,0,01,01,0
6552,0003149,03,1,1,1,0,5,2,01,01,0
6553,0003149,03,1,1,1,0,3,1,01,01,0
6554,0003149,03,1,1,1,0,0,2,01,01,0
6555,0003150,01,0,0,2,0,33,2,02,01,0
6556,0003150,02,0,0,1,0,39,2,02,01,0
6557,0003150,03,1,1,2,0,10,2,02,01,0
6558,0003150,03,1,1,1,0,5,3,02,01,0
6559,0003151,01,0,0,2,0,46,0,01,02,0
6560,0003152,01,0,0,1,0,32,3,05,73,0
6561,0003152,02,0,0,2,0,26,1,05,73,0
6562,0003152,03,1,1,2,0,6,3,05,73,0
6563,0003152,03,1,1,2,0,2,1,05,73,0
6564,0003152,06,0,0,2,0,20,1,05,73,0
6565,0003152,15,0,0,2,0,34,0,05,73,0
6566,0003153,01,0,0,1,0,78,2,01,02,0
6567,0003154,01,0,0,1,0,30,2,01,01,0
6568,0003155,01,0,0,2,0,80,2,01,01,0
6569,0003156,01,0,0,1,0,36,1,02,73,0
6570,0003157,01,0,0,2,0,58,0,01,01,0
6571,0003158,01,0,0,1,0,39,0,05,73,0
6572,0003158,02,0,0,2,0,38,0,05,73,0
6573,0003158,03,1,1,2,0,10,1,25,73,0
6574,0003158,03,1,1,2,0,8,3,05,73,0
6575,0003158,11,0,0,2,0,50,2,24,73,0
6576,0003159,01,0,0,2,0,33,0,01,02,0
6577,0003159,03,1,1,1,0,12,0,01,02,0
6578,0003159,03,1,1,2,0,9,2,01,02,0
6579,0003159,03,1,1,2,0,7,3,01,02,0
6580,0003161,16,0,0,1,0,35,0,01,01,1
6581,0003162,01,0,0,1,0,30,2,01,02,0
6582,0003162,02,0,0,2,0,28,2,01,02,0
6583,0003162,03,1,1,1,0,11,3,01,02,0
6584,0003162,03,1,1,2,0,6,1,01,02,0
6585,0003162,03,1,1,2,0,1,0,01,02,0
6586,0003165,01,0,0,2,0,32,0,01,02,0
6587,0003165,03,1,1,1,0,11,1,01,02,0
6588,0003165,14,0,0,1,0,52,2,01,02,0
6589,0003166,01,0,0,2,0,28,2,01,01,0
6590,0003166,03,1,1,2,0,11,0,01,01,0
6591,0003166,03,1,1,2,0,7,1,01,01,0
6592,0003166,03,1,1,2,0,4,1,01,01,0
6593,0003166,14,0,0,1,0,32,1,01,01,0
6594,0003167,16,0,0,1,0,81,0,01,01,1
6595,0003168,16,0,0,2,0,66,0,01,01,1
6596,0003169,01,0,0,1,0,64,3,01,01,0
6597,0003170,01,0,0,1,0,64,3,01,02,0
6598,0003171,16,0,0,1,0,27,1,01,02,1
6599,0003172,01,0,0,2,0,45,2,01,02,0
6600,0003172,03,0,0,2,0,22,0,01,02,0
6601,0003172,03,1,1,2,0,10,3,01,02,0
6602,0003172,15,0,0,2,0,21,0,01,02,0
6603,0003172,15,0,0,2,0,2,2,01,02,0
6604,0003173,01,0,0,1,0,20,1,01,02,0
6605,0003173,11,0,0,1,0,42,1,01,02,0
6606,0003173,14,0,0,2,0,20,3,03,73,0
6607,0003174,01,0,0,1,0,36,1,01,01,0
6608,0003174,02,0,0,2,0,29,3,01,01,0
6609,0003175,01,0,0,2,0,50,0,01,01,0
6610,0003175,02,0,0,1,0,54,0,01,01,0
6611,0003175,03,0,0,2,0,21,2,01,01,0
6612,0003175,03,0,0,2,0,18,2,01,01,0
6613,0003176,01,0,0,2,0,20,1,01,01,0
6614,0003176,06,0,0,1,0,22,3,01,01,0
6615,0003176,06,0,0,1,0,18,3,01,01,0
6616,0003176,07,0,0,2,0,45,3,01,01,0
6617,0003178,01,0,0,1,0,54,0,01,01,0
6618,0003178,02,0,0,2,0,51,0,01,02,0
6619,0003178,04,1,1,2,0,14,0,01,02,0
6620,0003178,04,1,1,1,0,9,0,01,02,0
6621,0003179,01,0,0,2,0,63,1,01,02,0
6622,0003181,01,0,0,1,0,78,1,01,02,0
6623,0003181,02,0,0,2,0,75,2,01,02,0
6624,0003182,01,0,0,2,0,37,3,01,02,0
6625,0003182,06,0,0,1,0,18,3,01,02,0
6626,0003182,06,0,1,1,0,11,1,01,02,0
6627,0003182,11,0,0,2,0,37,3,01,02,0
6628,0003183,01,0,0,2,0,56,3,01,01,0
6629,0003183,07,0,0,2,0,93,3,01,01,0
6630,0003184,01,0,0,2,0,59,1,01,01,0
6631,0003184,02,0,0,1,0,50,0,01,01,0
6632,0003185,01,0,0,1,0,25,2,01,01,0
6633,0003187,01,0,0,1,0,51,3,01,01,0
6634,0003187,02,0,0,2,0,48,1,07,01,0
6635,0003189,01,0,0,1,0,65,1,01,02,0
6636,0003189,03,0,0,1,0,35,0,01,02,0
6637,0003189,03,0,0,1,0,28,3,01,02,0
6638,0003190,01,0,0,1,0,25,3,01,01,0
6639,0003192,01,0,0,1,0,23,2,02,73,0
6640,0003192,02,0,0,2,0,21,2,02,73,0
6641,0003192,03,1,1,1,0,1,3,02,73,0
6642,0003193,01,0,0,2,0,48,1,01,02,0
6643,0003193,03,0,0,1,0,28,2,01,02,0
6644,0003193,03,1,1,1,0,13,0,01,02,0
6645,0003194,01,0,0,2,0,54,0,01,01,0
6646,0003194,03,0,0,1,0,20,2,01,01,0
6647,0003195,01,0,0,2,0,53,3,03,01,0
6648,0003195,02,0,0,1,0,63,2,03,01,0
6649,0003195,08,0,1,1,0,11,3,03,01,0
6650,0003195,11,0,0,2,0,29,1,03,01,0
6651,0003195,12,0,0,1,0,53,3,03,01,0
6652,0003196,01,0,0,1,0,29,1,01,01,0
6653,0003196,14,0,0,2,0,25,2,01,01,0
6654,0003197,01,0,0,2,0,48,3,01,02,0
6655,0003198,01,0,0,2,0,37,3,01,02,0
6656,0003198,03,0,0,2,0,20,0,01,02,0
6657,0003198,03,0,0,2,0,18,1,01,02,0
6658,0003198,11,0,0,1,0,45,0,01,02,0
6659,0003199,01,0,0,1,0,68,2,01,02,0
6660,0003200,01,0,0,1,0,48,3,01,02,0
6661,0003200,02,0,0,2,0,48,2,01,02,0
6662,0003200,03,0,0,1,0,18,1,01,02,0
6663,0003200,03,1,1,1,0,15,0,01,02,0
6664,0003200,03,1,1,2,0,15,0,01,02,0
6665,0003201,01,0,0,2,0,87,0,01,01,0
6666,0003202,16,0,0,1,0,27,0,01,02,1
6667,0003203,01,0,0,2,0,83,3,01,01,0
6668,0003204,01,0,0,2,0,57,0,01,01,0
6669,0003204,02,0,0,1,0,55,3,01,01,0
6670,0003204,06,0,0,1,0,53,2,01,01,0
6671,0003206,17,0,0,2,0,16,1,01,02,2
6672,0003207,01,0,0,1,0,85,3,01,01,0
6673,0003208,01,0,0,1,0,40,3,01,02,0
6674,0003208,02,0,0,2,0,32,3,01,01,0
6675,0003209,01,0,0,2,0,32,0,01,02,0
6676,0003209,03,1,1,2,0,9,0,01,02,0
6677,0003210,01,0,0,1,0,51,0,01,01,0
6678,0003210,03,1,1,1,0,17,1,01,01,0
6679,0003210,12,0,0,1,0,21,0,01,01,0
6680,0003210,13,0,0,2,0,51,0,01,01,0
6681,0003210,13,0,0,1,0,18,0,01,01,0
6682,0003211,01,0,0,1,0,56,1,01,01,0
6683,0003212,01,0,0,2,0,29,1,01,01,0
6684,0003213,01,0,0,1,0,54,1,01,02,0
6685,0003214,01,0,0,1,0,68,0,01,01,0
6686,0003214,02,0,0,2,0,65,3,01,01,0
6687,0003215,01,0,0,2,0,27,2,01,02,0
6688,0003215,14,0,0,1,0,31,1,01,02,0
6689,0003216,01,0,0,2,0,50,1,01,02,0
6690,0003217,01,0,0,2,0,80,0,01,01,0
6691,0003218,01,0,0,2,0,32,3,01,01,0
6692,0003219,01,0,0,2,0,46,2,01,02,0
6693,0003221,01,0,0,2,0,19,2,01,01,0
6694,0003221,13,0,0,2,0,20,2,01,01,0
6695,0003221,13,0,0,2,0,19,1,01,01,0
6696,0003221,13,0,0,2,0,19,0,01,01,0
6697,0003222,01,0,0,2,0,59,0,01,01,0
6698,0003222,14,0,0,1,0,57,2,01,01,0
6699,0003223,01,0,0,1,0,22,1,01,02,0
6700,0003224,01,0,0,2,0,31,1,01,02,0
6701,0003224,03,0,0,1,0,18,2,01,02,0
6702,0003224,03,1,1,1,0,15,1,01,02,0
6703,0003224,03,1,1,2,0,14,3,01,02,0
6704,0003224,03,1,1,2,0,10,2,01,02,0
6705,0003224,03,1,1,1,0,2,1,01,02,0
6706,0003224,08,0,1,2,0,1,0,01,02,0
6707,0003225,01,0,0,1,0,55,2,01,02,0
6708,0003225,02,0,0,2,0,52,0,01,02,0
6709,0003225,06,0,0,1,0,55,1,01,02,0
6710,0003227,01,0,0,2,0,81,3,01,01,0
6711,0003227,12,0,0,2,0,51,2,01,01,0
6712,0003227,15,0,0,1,0,36,2,03,01,0
6713,0003229,01,0,0,2,0,82,2,01,02,0
6714,0003230,01,0,0,1,0,41,2,01,01,0
6715,0003230,02,0,0,2,0,40,3,01,01,0
6716,0003230,05,1,1,2,0,15,0,01,01,0
6717,0003232,01,0,0,2,0,72,0,01,01,0
6718,0003234,01,0,0,2,0,75,0,01,01,0
6719,0003235,01,0,0,2,0,88,2,01,01,0
6720,0003238,01,0,0,2,0,23,1,01,01,0
6721,0003238,13,0,0,2,0,25,3,01,01,0
6722,0003239,01,0,0,1,0,63,2,01,01,0
6723,0003239,02,0,0,2,0,63,1,01,01,0
6724,0003240,16,0,0,1,0,22,1,03,01,1
6725,0003241,01,0,0,2,0,49,2,01,01,0
6726,0003241,03,0,0,2,0,21,0,01,74,0
6727,0003241,03,1,1,2,0,11,1,01,01,0
6728,0003241,06,0,0,2,0,49,2,01,01,0
6729,0003241,07,0,0,1,0,77,1,01,01,0
6730,0003241,11,0,0,1,0,51,1,01,01,0
6731,0003241,11,0,1,1,0,13,2,03,01,0
6732,0003241,15,0,0,1,0,19,2,01,01,0
6733,0003242,01,0,0,2,0,40,2,01,02,0
6734,0003242,14,0,0,1,0,42,2,01,02,0
6735,0003243,01,0,0,2,0,25,0,03,73,0
6736,0003243,03,1,1,2,0,3,2,03,73,0
6737,0003243,03,1,1,2,0,1,1,03,73,0
6738,0003244,01,0,0,1,0,50,2,02,73,0
6739,0003244,03,0,0,2,0,21,0,02,73,0
6740,0003244,03,1,1,2,0,14,3,02,73,0
6741,0003244,03,1,1,2,0,13,0,02,73,0
6742,0003245,01,0,0,2,0,28,2,01,01,0
6743,0003246,01,0,0,2,0,27,1,01,01,0
6744,0003246,02,0,0,1,0,28,2,01,01,0
6745,0003247,01,0,0,2,0,38,2,01,02,0
6746,0003247,03,0,0,1,0,20,2,01,02,0
6747,0003247,03,1,1,2,0,17,1,01,02,0
6748,0003247,03,1,1,1,0,15,0,01,02,0
6749,0003247,03,1,1,2,0,12,0,01,02,0
6750,0003247,03,1,1,2,0,10,1,01,02,0
6751,0003247,03,1,1,1,0,4,2,01,02,0
6752,0003247,03,1,1,2,0,2,3,01,02,0
6753,0003247,03,1,1,2,0,1,0,01,02,0
6754,0003247,11,0,1,2,0,15,1,01,02,0
6755,0003248,01,0,0,1,0,45,1,01,01,0
6756,0003248,15,0,0,1,0,39,1,01,01,0
6757,0003249,17,0,0,2,0,17,1,01,01,2
6758,0003250,01,0,0,2,0,49,1,01,02,0
6759,0003251,01,0,0,1,0,77,3,01,01,0
6760,0003251,03,0,0,1,0,56,3,01,01,0
6761,0003251,03,0,0,1,0,52,3,01,01,0
6762,0003252,01,0,0,2,0,42,3,01,02,0
6763,0003252,03,0,0,1,0,22,0,01,02,0
6764,0003252,03,1,1,1,0,16,1,01,02,0
6765,0003252,03,1,1,1,0,12,2,01,02,0
6766,0003252,03,1,1,1,0,11,1,01,02,0
6767,0003252,03,1,1,1,0,8,0,01,02,0
6768,0003252,03,1,1,1,0,5,3,01,02,0
6769,0003252,08,0,1,1,0,7,0,01,02,0
6770,0003253,01,0,0,1,0,61,0,01,02,0
6771,0003253,02,0,0,2,0,55,1,01,02,0
6772,0003253,05,0,0,2,0,32,1,01,02,0
6773,0003253,08,0,1,1,0,17,1,01,02,0
6774,0003254,01,0,0,2,0,37,3,01,02,0
6775,0003254,03,1,1,2,0,9,0,01,02,0
6776,0003255,01,0,0,2,0,63,0,01,01,0
6777,0003256,01,0,0,1,0,74,1,01,01,0
6778,0003256,02,0,0,2,0,77,2,01,01,0
6779,0003256,03,0,0,1,0,43,1,01,01,0
6780,0003257,01,0,0,2,0,54,3,01,01,0
6781,0003257,06,0,0,1,0,58,3,01,01,0
6782,0003258,01,0,0,2,0,70,2,01,01,0
6783,0003259,01,0,0,2,0,79,0,01,01,0
6784,0003260,01,0,0,2,0,30,2,01,02,0
6785,0003260,03,1,1,1,0,14,0,01,02,0
6786,0003260,03,1,1,1,0,12,0,01,02,0
6787,0003260,03,1,1,1,0,10,0,01,02,0
6788,0003260,03,1,1,1,0,9,0,01,02,0
6789,0003261,01,0,0,2,0,53,0,01,02,0
6790,0003262,01,0,0,2,0,41,1,01,01,0
6791,0003262,03,1,1,1,0,7,3,01,01,0
6792,0003263,01,0,0,2,0,45,1,01,02,0
6793,0003263,03,0,0,1,0,19,2,01,02,0
6794,0003264,01,0,0,1,0,56,3,03,01,0
6795,0003264,02,0,0,2,0,55,1,03,01,0
6796,0003265,16,0,0,1,0,78,1,01,01,1
6797,0003266,01,0,0,1,0,52,0,01,01,0
6798,0003268,01,0,0,1,0,55,0,01,02,0
6799,0003268,02,0,0,2,0,45,2,01,02,0
6800,0003269,01,0,0,1,0,34,2,01,01,0
6801,0003270,01,0,0,1,0,65,3,01,01,0
6802,0003270,02,0,0,2,0,54,0,01,01,0
6803,0003271,16,0,0,1,0,21,2,01,02,1
6804,0003272,01,0,0,2,0,51,3,01,02,0
6805,0003272,11,0,0,1,0,48,0,01,02,0
6806,0003273,01,0,0,1,0,56,1,01,01,0
6807,0003274,01,0,0,1,0,87,3,01,01,0
6808,0003274,02,0,0,2,0,84,1,01,01,0
6809,0003275,01,0,0,1,0,32,0,01,01,0
6810,0003276,01,0,0,2,0,49,3,01,02,0
6811,0003277,17,0,0,2,0,71,1,01,01,2
6812,0003278,01,0,0,1,0,31,2,01,01,0
6813,0003279,01,0,0,1,0,31,1,01,02,0
6814,0003280,01,0,0,1,0,50,3,01,01,0
6815,0003280,02,0,0,2,0,50,1,01,01,0
6816,0003280,03,1,1,2,0,10,2,01,01,0
6817,0003281,01,0,0,2,0,57,2,01,01,0
6818,0003282,01,0,0,2,0,75,1,01,01,0
6819,0003282,11,0,0,1,0,46,2,01,01,0
6820,0003282,15,0,0,2,0,46,0,01,01,0
6821,0003282,15,0,0,1,0,14,3,01,01,0
6822,0003284,01,0,0,1,0,60,3,01,02,0
6823,0003285,01,0,0,2,0,28,3,01,01,0
6824,0003285,15,0,0,2,0,26,2,01,01,0
6825,0003286,01,0,0,2,0,56,3,01,01,0
6826,0003287,01,0,0,2,0,23,1,01,02,0
6827,0003287,03,1,1,2,0,4,0,01,02,0
6828,0003287,03,1,1,1,0,1,1,01,02,0
6829,0003288,01,0,0,1,0,52,2,01,74,0
6830,0003288,13,0,0,1,0,62,3,01,74,0
6831,0003289,01,0,0,2,0,67,1,01,02,0
6832,0003289,03,0,0,2,0,41,1,01,02,0
6833,0003289,03,0,0,2,0,18,1,01,02,0
6834,0003289,12,0,0,2,0,49,1,01,02,0
6835,0003292,01,0,0,1,0,35,1,01,01,0
6836,0003292,14,0,0,1,0,30,0,01,01,0
6837,0003293,01,0,0,1,0,37,1,01,01,0
6838,0003293,02,0,0,2,0,35,1,01,01,0
6839,0003293,03,1,1,1,0,10,3,01,01,0
6840,0003293,03,1,1,1,0,7,1,01,01,0
6841,0003294,01,0,0,2,0,58,2,01,01,0
6842,0003294,14,0,0,1,0,50,3,01,01,0
6843,0003295,01,0,0,2,0,34,1,01,02,0
6844,0003295,03,1,1,1,0,16,0,01,02,0
6845,0003295,03,1,1,2,0,15,0,01,02,0
6846,0003296,01,0,0,1,0,46,0,01,02,0
6847,0003296,03,0,0,1,0,22,3,01,02,0
6848,0003296,03,0,0,1,0,21,0,01,02,0
6849,0003296,03,1,1,2,0,17,3,01,02,0
6850,0003296,08,0,1,1,0,0,2,01,02,0
6851,0003296,15,0,0,1,0,25,0,01,02,0
6852,0003297,01,0,0,1,0,66,3,01,01,0
6853,0003297,02,0,0,2,0,64,1,01,01,0
6854,0003298,01,0,0,2,0,23,3,01,02,0
6855,0003298,03,1,1,1,0,2,2,01,02,0
6856,0003299,01,0,0,2,0,47,2,01,01,0
6857,0003300,01,0,0,1,0,77,3,01,01,0
6858,0003300,02,0,0,2,0,71,2,01,01,0
6859,0003300,03,0,0,2,0,37,2,01,01,0
6860,0003300,08,0,0,1,0,19,1,01,01,0
6861,0003301,01,0,0,2,0,53,0,01,01,0
6862,0003302,01,0,0,1,0,69,0,01,01,0
6863,0003302,02,0,0,2,0,69,2,01,01,0
6864,0003303,01,0,0,2,0,20,2,03,01,0
6865,0003304,01,0,0,1,0,50,3,01,02,0
6866,0003304,02,0,0,2,0,58,1,01,02,0
6867,0003306,01,0,0,1,0,43,3,01,02,0
6868,0003306,07,0,0,2,0,66,1,01,02,0
6869,0003307,01,0,0,2,0,23,1,01,02,0
6870,0003307,03,1,1,2,0,2,3,01,02,0
6871,0003307,13,0,0,2,0,15,2,01,02,0
6872,0003308,01,0,0,2,0,30,2,01,02,0
6873,0003308,03,1,1,1,0,13,0,01,02,0
6874,0003308,03,1,1,1,0,10,3,01,02,0
6875,0003308,03,1,1,2,0,8,2,01,02,0
6876,0003308,03,1,1,2,0,0,0,01,02,0
6877,0003308,15,0,0,1,0,25,0,01,02,0
6878,0003309,01,0,0,2,0,49,3,01,39,0
6879,0003309,03,0,0,2,0,20,2,01,74,0
6880,0003309,08,0,1,1,0,9,0,01,74,0
6881,0003309,08,0,1,1,0,1,1,01,74,0
6882,0003311,01,0,0,2,0,34,3,01,02,0
6883,0003311,03,1,1,2,0,14,2,01,02,0
6884,0003311,03,1,1,2,0,11,3,01,02,0
6885,0003312,01,0,0,2,0,28,0,01,02,0
6886,0003312,03,1,1,1,0,12,3,01,02,0
6887,0003312,03,1,1,2,0,10,2,01,02,0
6888,0003312,03,1,1,2,0,4,1,01,02,0
6889,0003313,01,0,0,1,0,62,2,01,01,0
6890,0003313,02,0,0,2,0,50,0,01,01,0
6891,0003315,01,0,0,2,0,40,3,01,02,0
6892,0003315,03,1,1,1,0,14,0,01,02,0
6893,0003315,03,1,1,1,0,2,1,01,02,0
